Pos,ID,Name,BV,SV,Team,21_xMins,22_xMins,23_xMins,24_xMins,25_xMins,26_xMins,27_xMins,28_xMins,29_xMins,30_xMins,21_Pts,22_Pts,23_Pts,24_Pts,25_Pts,26_Pts,27_Pts,28_Pts,29_Pts,30_Pts
M,517,Anderson,5.3,5.3,Nott'm Forest,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,87.00,4.48,3.78,4.47,4.70,4.38,5.01,4.33,4.49,3.98,4.49
M,519,Dominguez,5.0,5.0,Nott'm Forest,71.70,54.90,42.00,42.00,42.00,42.00,42.00,42.00,42.00,42.00,2.68,1.78,1.60,1.67,1.57,1.80,1.54,1.60,1.44,1.63
M,521,Sangaré,4.9,4.9,Nott'm Forest,0.00,0.00,26.70,26.70,26.70,26.70,26.70,26.70,26.70,26.70,0.00,0.00,0.96,0.99,0.95,1.03,0.92,0.97,0.89,0.96
M,522,Yates,4.7,4.7,Nott'm Forest,0.00,34.05,20.70,20.70,20.70,20.70,20.70,20.70,20.70,20.70,0.00,1.15,0.81,0.84,0.80,0.89,0.78,0.82,0.74,0.83
F,525,Wood,7.2,7.2,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,33.90,33.90,33.90,33.90,0.00,0.00,0.00,0.00,0.00,0.00,1.88,1.89,1.65,2.09
F,526,Igor Jesus,5.8,5.8,Nott'm Forest,79.05,79.05,79.05,79.05,79.05,79.05,60.15,60.15,60.15,60.15,4.15,3.20,3.87,4.24,3.81,4.88,2.85,2.94,2.58,3.28
F,527,Awoniyi,5.2,5.2,Nott'm Forest,17.55,17.55,17.55,17.55,17.55,17.55,6.75,6.75,6.75,6.75,0.93,0.80,0.90,0.97,0.90,1.11,0.35,0.35,0.32,0.38
G,528,Patterson,4.2,4.2,Sunderland,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03
G,529,Moore,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,530,Nna Noukeu,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,531,Ballard,4.6,4.6,Sunderland,85.05,85.05,81.60,81.60,81.60,81.60,81.60,81.60,81.60,81.60,3.95,4.41,4.14,5.20,2.87,3.61,4.22,3.88,4.26,3.92
D,532,Hume,4.5,4.5,Sunderland,85.65,61.65,67.35,67.35,67.35,67.35,67.35,67.35,67.35,67.35,3.05,2.54,2.74,3.51,1.64,2.24,2.86,2.41,2.72,2.59
D,533,Alese,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,534,Anderson,3.8,3.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,535,Cirkin,4.0,4.0,Sunderland,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,8.70,0.31,0.33,0.33,0.36,0.27,0.31,0.33,0.32,0.31,0.32
D,536,Hjelde,4.0,4.0,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,538,Johnson,3.8,3.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,539,O'Nien,4.0,4.0,Sunderland,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,2.70,0.10,0.10,0.10,0.11,0.09,0.09,0.10,0.10,0.10,0.10
D,540,Pembele,3.9,3.9,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,541,Reinildo,3.8,3.8,Sunderland,0.00,77.85,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,0.00,3.10,2.90,3.69,1.82,2.43,3.02,2.63,2.97,2.73
M,543,Adingra,4.9,4.9,Sunderland,68.70,65.55,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,2.72,2.90,0.33,0.37,0.27,0.31,0.33,0.32,0.31,0.33
M,544,Diarra,5.3,5.3,Sunderland,0.00,0.00,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,0.00,0.00,2.49,2.87,1.87,2.27,2.57,2.40,2.32,2.57
M,547,E.Le Fée,4.9,4.9,Sunderland,84.75,84.75,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,3.46,3.76,3.06,3.59,2.30,2.84,3.10,2.98,2.82,3.09
M,548,Mundle,4.9,4.9,Sunderland,46.80,33.90,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.65,1.29,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06
M,549,Neil,4.8,4.8,Sunderland,27.75,20.70,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.91,0.72,0.35,0.38,0.33,0.34,0.36,0.35,0.35,0.36
M,550,Poveda,4.8,4.8,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,551,Rigg,4.7,4.7,Sunderland,69.30,66.45,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,2.50,2.62,0.52,0.57,0.43,0.49,0.51,0.50,0.49,0.52
M,552,Sadiki,4.9,4.9,Sunderland,0.00,0.00,83.85,83.85,83.85,83.85,83.85,83.85,83.85,83.85,0.00,0.00,2.52,2.73,2.11,2.40,2.55,2.46,2.45,2.57
M,553,Talbi,4.9,4.9,Sunderland,0.00,0.00,27.15,27.15,27.15,27.15,27.15,27.15,27.15,27.15,0.00,0.00,1.32,1.52,1.03,1.22,1.35,1.26,1.23,1.34
M,554,Ba,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,557,H.Jones,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,558,Matete,4.3,4.3,Sunderland,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,560,Isidor,5.3,5.3,Sunderland,17.85,35.40,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,0.85,1.85,1.45,1.72,1.11,1.33,1.47,1.40,1.36,1.45
F,561,Mayenda,5.2,5.2,Sunderland,49.95,27.45,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,2.01,1.33,0.48,0.54,0.39,0.44,0.50,0.47,0.45,0.48
F,562,Abdullahi,4.3,4.3,Sunderland,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03
G,565,Vicario,4.8,4.8,Spurs,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.31,3.58,3.77,2.52,3.08,3.20,2.54,3.42,3.72,2.70
G,566,Austin,3.9,3.9,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,567,Kinsky,3.9,3.9,Spurs,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03
D,568,Pedro Porro,5.2,5.2,Spurs,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.51,4.54,4.52,2.68,3.33,3.68,2.70,3.63,4.29,2.83
D,569,Romero,5.0,5.0,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.65,4.27,4.59,2.53,3.42,3.71,2.82,3.62,4.33,2.98
D,570,Danso,4.2,4.2,Spurs,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.45,0.45,0.49,0.37,0.43,0.44,0.40,0.43,0.47,0.41
D,571,Davies,4.3,4.3,Spurs,34.05,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,1.30,0.16,0.16,0.14,0.15,0.15,0.14,0.15,0.15,0.14
D,572,Dragusin,4.5,4.5,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,573,Spence,4.3,4.3,Spurs,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,2.20,2.89,2.91,1.72,2.07,2.31,1.75,2.39,2.70,1.73
D,574,Udogie,4.3,4.3,Spurs,6.00,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,37.20,0.22,1.70,1.71,1.08,1.25,1.39,1.10,1.43,1.61,1.09
D,575,Van de Ven,4.5,4.5,Spurs,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,86.70,3.14,4.02,4.16,2.29,2.92,3.27,2.41,3.30,3.90,2.56
M,580,Johnson,6.5,6.5,Crystal Palace,85.50,61.80,61.80,61.80,61.80,61.80,61.80,58.65,58.65,58.65,3.54,2.83,2.68,2.60,2.62,3.31,3.31,2.57,2.49,2.74
M,581,Maddison,6.8,6.8,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,582,Kudus,6.4,6.4,Spurs,0.00,41.10,54.15,83.55,83.55,83.55,83.55,83.55,83.55,83.55,0.00,2.56,3.11,3.76,3.99,4.25,3.33,3.97,4.44,3.49
M,583,Kulusevski,6.4,6.4,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,584,Tel,6.2,6.2,Spurs,48.60,27.30,24.00,20.85,20.85,20.85,20.85,20.85,20.85,20.85,2.42,1.73,1.35,1.00,1.04,1.09,0.89,1.03,1.13,0.94
M,585,Bentancur,5.3,5.3,Spurs,76.20,76.20,69.75,69.75,69.75,69.75,69.75,69.75,69.75,69.75,3.29,3.33,3.06,2.77,2.99,3.02,2.57,2.82,3.00,2.71
M,586,Bergvall,5.3,5.3,Spurs,74.55,61.20,64.35,54.45,54.45,54.45,54.45,54.45,54.45,54.45,2.63,2.25,2.30,1.72,1.84,1.89,1.66,1.84,1.94,1.73
M,587,Bissouma,5.2,5.2,Spurs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,588,Odobert,5.3,5.3,Spurs,16.20,43.50,37.80,32.10,32.10,32.10,32.10,32.10,32.10,32.10,0.80,2.53,2.03,1.44,1.53,1.59,1.35,1.52,1.65,1.39
M,591,Gray,4.8,4.8,Spurs,74.55,74.55,51.60,51.60,51.60,51.60,51.60,51.60,51.60,51.60,2.49,2.54,1.78,1.58,1.69,1.72,1.52,1.65,1.75,1.58
M,593,P.M.Sarr,4.5,4.5,Spurs,0.00,0.00,39.60,39.60,39.60,39.60,39.60,39.60,39.60,39.60,0.00,0.00,1.80,1.55,1.66,1.70,1.43,1.60,1.72,1.52
M,595,Olusesi,4.3,4.3,Spurs,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,596,Solanke,7.2,7.2,Spurs,0.00,0.00,0.00,45.45,45.45,45.45,45.45,45.45,45.45,45.45,0.00,0.00,0.00,2.19,2.26,2.38,1.92,2.26,2.47,2.05
F,597,Richarlison,6.4,6.4,Spurs,77.85,70.95,70.95,49.20,49.20,49.20,49.20,49.20,49.20,49.20,3.89,4.51,4.00,2.28,2.43,2.54,2.02,2.42,2.62,2.16
F,599,Scarlett,4.3,4.3,Spurs,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03
G,600,Areola,4.3,4.3,West Ham,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.33,2.62,3.66,2.49,3.58,3.09,3.26,2.51,3.22,2.35
G,602,Hegyi,3.9,3.9,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,603,Diouf,4.0,4.0,West Ham,0.00,0.00,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,0.00,0.00,3.56,2.03,3.70,2.94,3.13,2.18,2.85,1.93
D,605,Kilman,4.2,4.2,West Ham,81.60,69.90,50.70,50.70,50.70,50.70,50.70,50.70,50.70,50.70,3.21,2.43,2.20,1.46,2.32,1.96,2.05,1.61,1.89,1.35
D,606,Mavropanos,4.4,4.4,West Ham,79.80,69.45,55.65,55.65,55.65,55.65,55.65,55.65,55.65,55.65,3.69,2.83,2.82,1.87,2.97,2.52,2.63,2.03,2.38,1.76
D,608,Scarles,4.3,4.3,West Ham,85.50,85.50,19.65,19.65,19.65,19.65,19.65,19.65,19.65,19.65,3.44,2.91,0.84,0.66,0.84,0.78,0.81,0.66,0.75,0.66
D,609,Todibo,4.3,4.3,West Ham,42.15,78.30,78.30,78.30,78.30,78.30,78.30,78.30,78.30,78.30,1.67,2.59,3.38,2.03,3.52,2.85,2.99,2.23,2.78,1.89
D,610,Wan-Bissaka,4.1,4.1,West Ham,0.00,0.00,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,0.00,0.00,3.60,2.15,3.77,3.06,3.23,2.35,2.96,2.02
M,612,L.Paquetá,5.9,5.9,West Ham,45.00,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,2.36,3.92,4.40,3.66,4.47,4.32,4.42,3.38,3.78,3.60
M,613,Souček,5.7,5.7,West Ham,36.15,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,1.81,1.08,1.18,1.05,1.19,1.18,1.21,1.00,1.07,1.05
M,614,Ward-Prowse,5.6,5.6,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,615,Summerville,5.5,5.5,West Ham,66.15,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,40.35,3.22,1.85,2.09,1.73,2.10,2.03,2.08,1.66,1.82,1.73
M,618,G.Rodriguez,4.8,4.8,West Ham,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45,0.12,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.11,0.11
M,619,L.Guilherme,4.9,4.9,West Ham,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,0.30,0.28,0.31,0.27,0.31,0.30,0.31,0.26,0.28,0.27
M,620,Earthy,4.5,4.5,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,621,Irving,4.3,4.3,West Ham,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,6.90,0.26,0.24,0.26,0.24,0.26,0.25,0.26,0.23,0.24,0.24
M,623,Potts,4.4,4.4,West Ham,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.64,2.54,2.63,2.38,2.65,2.58,2.59,2.30,2.43,2.32
F,624,Bowen,7.7,7.7,West Ham,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,87.60,4.52,4.10,4.61,3.78,4.63,4.55,4.83,3.59,4.02,3.89
F,626,Marshall,4.3,4.3,West Ham,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,0.26,0.24,0.27,0.23,0.27,0.26,0.27,0.22,0.24,0.23
G,627,Johnstone,4.4,4.4,Wolves,0.90,0.90,0.90,0.90,0.90,1.80,0.90,0.90,0.90,0.90,0.03,0.03,0.02,0.03,0.02,0.05,0.03,0.03,0.02,0.03
G,628,José Sá,4.2,4.2,Wolves,89.10,89.10,89.10,89.10,89.10,178.20,89.10,89.10,89.10,89.10,2.97,2.65,1.82,2.89,2.36,4.68,2.96,2.59,2.35,2.80
G,629,Bentley,3.9,3.9,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,630,King,3.9,3.9,Everton,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,631,Agbadou,4.2,4.2,Wolves,0.00,0.00,64.50,64.50,64.50,129.00,64.50,64.50,64.50,64.50,0.00,0.00,1.46,2.68,2.06,4.26,2.66,2.39,2.26,2.69
D,632,Doherty,4.4,4.4,Wolves,69.30,62.10,43.50,43.50,43.50,87.00,43.50,43.50,43.50,43.50,2.72,2.26,0.93,1.75,1.37,2.69,1.66,1.59,1.44,1.67
D,633,H.Bueno,4.3,4.3,Wolves,77.85,77.85,73.95,73.95,73.95,147.90,73.95,73.95,73.95,73.95,2.99,2.72,1.37,2.82,2.22,4.22,2.70,2.62,2.26,2.67
D,634,Mosquera,4.3,4.3,Wolves,84.75,84.75,46.95,46.95,46.95,93.90,46.95,46.95,46.95,46.95,3.10,2.76,0.91,1.70,1.31,2.70,1.70,1.53,1.44,1.70
D,635,R.Gomes,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,636,S.Bueno,4.4,4.4,Wolves,81.60,81.60,24.00,24.00,24.00,48.00,24.00,24.00,24.00,24.00,3.42,3.15,0.68,1.05,0.88,1.73,1.02,0.96,0.91,1.02
D,637,Toti,4.2,4.2,Wolves,0.00,0.00,64.50,64.50,64.50,129.00,64.50,64.50,64.50,64.50,0.00,0.00,1.06,2.16,1.65,3.38,2.17,1.94,1.79,2.16
D,638,Hoever,3.8,3.8,Wolves,12.15,12.15,12.15,12.15,12.15,24.30,12.15,12.15,12.15,12.15,0.47,0.47,0.36,0.50,0.44,0.84,0.47,0.46,0.45,0.47
D,641,Pond,3.9,3.9,Wolves,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
M,642,Hee Chan,5.6,5.6,Wolves,51.60,58.80,51.75,51.75,51.75,103.50,51.75,51.75,51.75,51.75,2.29,2.72,1.97,2.61,2.33,4.21,2.27,2.38,2.22,2.33
M,643,André,5.3,5.3,Wolves,64.95,68.40,68.40,68.40,68.40,136.80,68.40,68.40,68.40,68.40,2.65,2.73,2.52,2.77,2.67,5.15,2.66,2.74,2.52,2.66
M,644,Bellegarde,5.2,5.2,Wolves,0.00,0.00,25.65,25.65,25.65,51.30,25.65,25.65,25.65,25.65,0.00,0.00,0.94,1.11,1.04,1.93,1.02,1.05,1.01,1.03
M,645,Fer López,5.2,5.2,Wolves,30.15,26.85,12.60,12.60,12.60,25.20,12.60,12.60,12.60,12.60,1.25,1.19,0.50,0.61,0.57,1.04,0.55,0.57,0.55,0.56
M,646,Gomes,5.3,5.3,Wolves,62.85,75.75,75.75,75.75,75.75,151.50,75.75,75.75,75.75,75.75,2.69,3.21,2.87,3.34,3.17,5.92,3.12,3.23,2.96,3.10
M,648,Munetsi,5.3,5.3,Wolves,0.00,0.00,23.85,23.85,23.85,47.70,23.85,23.85,23.85,23.85,0.00,0.00,0.96,1.16,1.07,1.99,1.04,1.12,1.04,1.07
M,650,Chirewa,4.3,4.3,Wolves,0.00,0.00,2.25,2.25,2.25,4.50,2.25,2.25,2.25,2.25,0.00,0.00,0.08,0.10,0.09,0.17,0.09,0.09,0.09,0.09
M,651,Edozie,4.3,4.3,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,652,Gonzalez,4.3,4.3,Wolves,2.85,2.85,2.85,2.85,2.85,5.70,2.85,2.85,2.85,2.85,0.12,0.12,0.11,0.13,0.12,0.23,0.12,0.12,0.12,0.12
F,654,Strand Larsen,6.1,6.1,Wolves,35.85,32.70,25.65,25.65,25.65,51.30,25.65,25.65,25.65,25.65,1.67,1.70,1.14,1.48,1.33,2.38,1.29,1.36,1.28,1.31
F,657,Chiwome,4.4,4.4,Wolves,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,658,Fraser,4.3,4.3,Wolves,0.30,0.30,0.30,0.30,0.30,0.60,0.30,0.30,0.30,0.30,0.01,0.02,0.01,0.02,0.02,0.03,0.01,0.02,0.01,0.01
D,659,Walker-Peters,4.2,4.2,West Ham,86.25,86.25,17.55,17.55,17.55,17.55,17.55,17.55,17.55,17.55,3.25,2.63,0.72,0.57,0.73,0.67,0.69,0.57,0.65,0.57
M,660,Stach,4.9,4.9,Leeds United,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,71.40,3.11,3.28,3.19,2.64,3.30,2.96,3.06,2.86,3.38,3.09
F,661,Ekitiké,9.0,9.0,Liverpool,53.10,77.10,77.10,77.10,77.10,61.35,61.35,61.35,61.35,61.35,2.23,5.52,4.24,4.37,3.95,3.28,3.17,3.88,3.65,3.51
D,662,Mosquera,5.3,5.3,Arsenal,0.00,7.50,7.50,7.50,7.50,15.00,7.50,7.50,7.50,7.50,0.00,0.28,0.28,0.28,0.29,0.57,0.28,0.27,0.27,0.29
M,663,J.Arias,4.9,4.9,Wolves,62.40,59.40,41.40,41.40,41.40,82.80,41.40,41.40,41.40,41.40,2.94,2.93,1.78,2.26,2.06,3.71,2.01,2.15,1.96,2.01
G,664,Lecomte,3.9,3.9,Fulham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03
G,665,Perri,4.5,4.5,Leeds United,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,2.56,3.48,3.38,2.35,3.29,2.41,2.70,2.32,3.75,3.33
F,666,Gyökeres,8.8,8.8,Arsenal,60.15,60.15,60.15,60.15,60.15,120.30,60.15,60.15,60.15,60.15,3.42,3.28,3.70,3.31,3.79,7.09,3.35,3.47,3.31,3.59
D,667,Aznou,4.2,4.2,Everton,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,0.09,0.08,0.09,0.08,0.08,0.09,0.08,0.08,0.09,0.08
M,668,Xhaka,5.2,5.2,Sunderland,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,87.75,3.50,3.74,3.66,4.07,2.97,3.43,3.60,3.72,3.47,3.83
M,669,Ndoye,5.5,5.5,Nott'm Forest,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,1.57,1.30,1.52,1.59,1.47,1.77,1.45,1.46,1.30,1.61
G,670,Roefs,4.9,4.9,Sunderland,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.10,3.68,3.39,4.07,2.37,2.93,3.65,3.33,3.43,3.38
F,671,Wilson,5.8,5.8,West Ham,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,672,Hato,4.6,4.6,Chelsea,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,0.12,0.13,0.12,0.13,0.13,0.13,0.14,0.10,0.11,0.12
M,673,J.Palhinha,5.5,5.5,Spurs,64.65,56.70,40.80,40.80,40.80,40.80,40.80,40.80,40.80,40.80,2.57,2.30,1.66,1.48,1.59,1.62,1.39,1.51,1.61,1.46
G,674,Ramsdale,4.8,4.8,Newcastle,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03
G,675,Gunn,4.0,4.0,Nott'm Forest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,676,Ugochukwu,5.0,5.0,Burnley,74.85,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,75.45,2.80,2.51,2.95,2.78,3.10,2.71,2.59,2.92,2.79,3.00
M,677,Guessand,6.2,6.2,Aston Villa,0.00,0.00,21.45,21.45,21.45,21.45,21.45,21.45,21.45,27.00,0.00,0.00,1.07,1.21,1.13,1.21,1.20,1.22,1.11,1.36
D,678,Masuaku,3.9,3.9,Sunderland,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.11,0.12,0.10,0.11,0.11,0.11,0.11,0.11
G,679,Hermansen,4.2,4.2,West Ham,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02
F,680,Broja,5.2,5.2,Burnley,72.30,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,41.10,3.24,1.60,1.91,1.80,2.07,1.78,1.66,1.97,1.76,1.97
F,681,Šeško,7.2,7.2,Man Utd,77.40,74.10,67.20,67.20,67.20,67.20,67.20,67.20,67.20,67.20,4.28,3.33,2.40,3.29,3.35,3.24,2.96,3.30,2.88,3.25
D,682,Møller Wolfe,4.3,4.3,Wolves,22.05,22.05,22.05,22.05,22.05,44.10,22.05,22.05,22.05,22.05,0.85,0.83,0.56,0.89,0.76,1.43,0.82,0.83,0.75,0.82
D,683,Alderete,4.1,4.1,Sunderland,83.70,83.70,83.40,83.40,83.40,83.40,83.40,83.40,83.40,83.40,3.84,4.27,4.01,5.06,2.76,3.49,4.06,3.75,4.12,3.73
D,684,Thiaw,5.1,5.1,Newcastle,85.95,85.95,84.75,84.75,84.75,84.75,84.75,84.75,84.75,84.75,4.53,4.41,3.97,3.43,4.62,3.93,2.66,4.82,4.18,3.18
D,685,Diakité,4.3,4.3,Bournemouth,23.25,23.25,23.25,23.25,23.25,23.25,11.40,11.40,11.40,11.40,0.98,0.80,0.87,1.02,0.90,1.01,0.45,0.47,0.48,0.49
M,686,Ngumoha,4.3,4.3,Liverpool,12.15,12.15,8.25,8.25,8.25,5.85,5.85,5.85,5.85,5.85,0.53,0.80,0.45,0.46,0.43,0.31,0.30,0.36,0.34,0.33
M,687,Rees-Dottin,4.4,4.4,Bournemouth,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,2.40,0.15,0.13,0.13,0.15,0.14,0.13,0.14,0.15,0.15,0.15
